1/(1000*Sqrt[10])	4.163638939010882e-128
1/(1000*10^(49/100))	8.095910318526727e-125
1/(1000*10^(12/25))	1.3244956060843588e-121
1/(1000*10^(47/100))	1.83035338123614e-118
1/(1000*10^(23/50))	2.1448033555521493e-115
1/(1000*10^(9/20))	2.1391366300696486e-112
1/(1000*10^(11/25))	1.8225603782645439e-109
1/(1000*10^(43/100))	1.33129533949293e-106
1/(1000*10^(21/50))	8.366384781467599e-104
1/(1000*10^(41/100))	4.538990387127937e-101
1/(1000*10^(2/5))	2.1330052138603785e-98
1/(1000*10^(39/100))	8.710757775373533e-96
1/(1000*10^(19/50))	3.101266856771203e-93
1/(1000*10^(37/100))	9.656010794265089e-91
1/(1000*10^(9/25))	2.6372852366189256e-88
1/(1000*10^(7/20))	6.3374187515020264e-86
1/(1000*10^(17/50))	1.3437836319262271e-83
1/(1000*10^(33/100))	2.52141783890411e-81
1/(1000*10^(8/25))	4.1982429073465715e-79
1/(1000*10^(31/100))	6.219833993868815e-77
1/(1000*10^(3/10))	8.221155192330964e-75
1/(1000*10^(29/100))	9.719810083745149e-73
1/(1000*10^(7/25))	1.03051892464809e-70
1/(1000*10^(27/100))	9.82210811402374e-69
1/(1000*10^(13/50))	8.436392159395615e-67
1/(1000*10^(1/4))	6.545471253672553e-65
1/(1000*10^(6/25))	4.597932315250137e-63
1/(1000*10^(23/100))	2.9309217130507395e-61
1/(1000*10^(11/50))	1.6991275655852626e-59
1/(1000*10^(21/100))	8.977722002353341e-58
1/(1000*10^(1/5))	4.332530616019755e-56
1/(1000*10^(19/100))	1.913588246413521e-54
1/(1000*10^(9/50))	7.751082648897413e-53
1/(1000*10^(17/100))	2.88495456641499e-51
1/(1000*10^(4/25))	9.885862510549852e-50
1/(1000*10^(3/20))	3.124685679845747e-48
1/(1000*10^(7/50))	9.126681484406342e-47
1/(1000*10^(13/100))	2.4678267140880774e-45
1/(1000*10^(3/25))	6.188341904748513e-44
1/(1000*10^(11/100))	1.4415745636510776e-42
1/(1000*10^(1/10))	3.124866201154262e-41
1/(1000*10^(9/100))	6.313482838932092e-40
1/(1000*10^(2/25))	1.1908180195427257e-38
1/(1000*10^(7/100))	2.100101710258853e-37
1/(1000*10^(3/50))	3.468311107780197e-36
1/(1000*10^(1/20))	5.371897030309891e-35
1/(1000*10^(1/25))	7.814542912755485e-34
1/(1000*10^(3/100))	1.0692165268881133e-32
1/(1000*10^(1/50))	1.3779064391188482e-31
1/(1000*10^(1/100))	1.6747801036851195e-30
1/1000	1.9224647817851946e-29
1/(100*10^(99/100))	2.0868291124784583e-28
1/(100*10^(49/50))	2.1448443605867632e-27
1/(100*10^(97/100))	2.08989756973001e-26
1/(100*10^(24/25))	1.9328678899304232e-25
1/(100*10^(19/20))	1.6988025956310868e-24
1/(100*10^(47/50))	1.4205323191086157e-23
1/(100*10^(93/100))	1.1314078697035384e-22
1/(100*10^(23/25))	8.592674301059369e-22
1/(100*10^(91/100))	6.229437560051362e-21
1/(100*10^(9/10))	4.3155902484603767e-20
1/(100*10^(89/100))	2.8599045321711e-19
1/(100*10^(22/25))	1.81477045745463e-18
1/(100*10^(87/100))	1.1037725081225774e-17
1/(100*10^(43/50))	6.440866015017963e-17
1/(100*10^(17/20))	3.609319682915727e-16
1/(100*10^(21/25))	1.9441200422140672e-15
1/(100*10^(83/100))	1.0074617972687395e-14
1/(100*10^(41/50))	5.0271762684885815e-14
1/(100*10^(81/100))	2.417593014655435e-13
1/(100*10^(4/5))	1.1214266063688374e-12
1/(100*10^(79/100))	5.021619789778779e-12
1/(100*10^(39/50))	2.1724546022761378e-11
1/(100*10^(77/100))	9.087243631353138e-11
1/(100*10^(19/25))	3.678079623356374e-10
1/(100*10^(3/4))	1.44159381565841e-9
1/(100*10^(37/50))	5.475394982256106e-9
1/(100*10^(73/100))	2.0167378509103776e-8
1/(100*10^(18/25))	7.208560024331578e-8
1/(100*10^(71/100))	2.502127136322803e-7
1/(100*10^(7/10))	8.439602030368801e-7
1/(100*10^(69/100))	2.7680227761502163e-6
1/(100*10^(17/25))	8.83342963767529e-6
1/(100*10^(67/100))	0.00002744553213416372
1/(100*10^(33/50))	0.00008307321303573381
1/(100*10^(13/20))	0.00024510706866306845
1/(100*10^(16/25))	0.0007053565151652423
1/(100*10^(63/100))	0.001980917279529174
1/(100*10^(31/50))	0.005432127905808903
1/(100*10^(61/100))	0.014553093185867862
1/(100*10^(3/5))	0.038111200684670624
1/(100*10^(59/100))	0.09760836332367469
1/(100*10^(29/50))	0.24461239793921166
1/(100*10^(57/100))	0.6001252290981443
1/(100*10^(14/25))	1.442073338825711
1/(100*10^(11/20))	3.3956281900010024
1/(100*10^(27/50))	7.83864212997124
1/(100*10^(53/100))	17.747840095125074
1/(100*10^(13/25))	39.42990369461764
1/(100*10^(51/100))	85.9941047640688
1/(100*Sqrt[10])	184.186314547749
1/(100*10^(49/100))	387.5881894415176
1/(100*10^(12/25))	801.6465663205228
1/(100*10^(47/100))	1630.291664742798
1/(100*10^(23/50))	3261.253126693377
1/(100*10^(9/20))	6419.53542444131
1/(100*10^(11/25))	12438.898750770684
1/(100*10^(43/100))	23734.23466938809
1/(100*10^(21/50))	44610.35487986246
1/(100*10^(41/100))	82625.09811249236
1/(100*10^(2/5))	150851.4521950493
1/(100*10^(39/100))	271575.2733345918
1/(100*10^(19/50))	482250.816957335
1/(100*10^(37/100))	844954.5931582609
1/(100*10^(9/25))	1.4611808503167771e6
1/(100*10^(7/20))	2.494676910928507e6
1/(100*10^(17/50))	4.206210123809702e6
1/(100*10^(33/100))	7.005798598363468e6
1/(100*10^(8/25))	1.1530157781342886e7
1/(100*10^(31/100))	1.8756072901850916e7
1/(100*10^(3/10))	3.0164288557421096e7
1/(100*10^(29/100))	4.79735217336278e7
1/(100*10^(7/25))	7.547058493977149e7
1/(100*10^(27/100))	1.174705991062473e8
1/(100*10^(13/50))	1.809511325546616e8
1/(100*10^(1/4))	2.759160655066633e8
1/(100*10^(6/25))	4.1655926484249514e8
1/(100*10^(23/100))	6.228149285513635e8
1/(100*10^(11/50))	9.224008177106484e8
1/(100*10^(21/100))	1.3534825295977094e9
1/(100*10^(1/5))	1.968111343455778e9
1/(100*10^(19/100))	2.8366146920275526e9
1/(100*10^(9/50))	4.0531465570571003e9
1/(100*10^(17/100))	5.742634170593642e9
1/(100*10^(4/25))	8.069386893144737e9
1/(100*10^(3/20))	1.1247661280708153e10
1/(100*10^(7/50))	1.5554502230893894e10
1/(100*10^(13/100))	2.1345202623745686e10
1/(100*10^(3/25))	2.9071739633930183e10
1/(100*10^(11/100))	3.930455578048738e10
1/(100*10^(1/10))	5.275805231113015e10
1/(100*10^(9/100))	7.032015155380841e10
1/(100*10^(2/25))	9.308626097119054e10
1/(100*10^(7/100))	1.2239793344747394e11
1/(100*10^(3/50))	1.5988646453154037e11
1/(100*10^(1/20))	2.0752159704365622e11
1/(100*10^(1/25))	2.676654161478837e11
1/(100*10^(3/100))	3.4313141372113696e11
1/(100*10^(1/50))	4.37248580179505e11
1/(100*10^(1/100))	5.539302459920409e11
1/100	6.977472456364209e11
1/(10*10^(99/100))	8.740048160025027e11
1/(10*10^(49/50))	1.0888224720186238e12
1/(10*10^(97/100))	1.3492159278088657e12
1/(10*10^(24/25))	1.6631799556150151e12
1/(10*10^(19/20))	2.0397709009540781e12
1/(10*10^(47/50))	2.489187405146794e12
1/(10*10^(93/100))	3.022847727590318e12
1/(10*10^(23/25))	3.6534619326319546e12
1/(10*10^(91/100))	4.3950970406016235e12
1/(10*10^(9/10))	5.26323321260033e12
1/(10*10^(89/100))	6.27480889645762e12
1/(10*10^(22/25))	7.448252859204887e12
1/(10*10^(87/100))	8.803501008357945e12
1/(10*10^(43/50))	1.0361995932749457e13
1/(10*10^(17/20))	1.2146667158779887e13
1/(10*10^(21/25))	1.41818902236665e13
1/(10*10^(83/100))	1.6493422815123273e13
1/(10*10^(41/50))	1.9108316417960805e13
1/(10*10^(81/100))	2.205480214269391e13
1/(10*10^(4/5))	2.5362149690775684e13
1/(10*10^(79/100))	2.9060498728699336e13
1/(10*10^(39/50))	3.3180662311241754e13
1/(10*10^(77/100))	3.775390238918638e13
1/(10*10^(19/25))	4.2811677876143055e13
1/(10*10^(3/4))	4.83853662141948e13
1/(10*10^(37/50))	5.450595986912121e13
1/(10*10^(73/100))	6.120373969445851e13
1/(10*10^(18/25))	6.850792762167709e13
1/(10*10^(71/100))	7.644632165204856e13
1/(10*10^(7/10))	8.504491663408638e13
1/(10*10^(69/100))	9.432751479771736e13
1/(10*10^(17/25))	1.0431533047090881e14
1/(10*10^(67/100))	1.150265938143594e14
1/(10*10^(33/50))	1.2647615876310416e14
1/(10*10^(13/20))	1.3867512064889267e14
1/(10*10^(16/25))	1.516304491831422e14
1/(10*10^(63/100))	1.653446425974555e14
1/(10*10^(31/50))	1.7981540875896234e14
1/(10*10^(61/100))	1.9503537899477456e14
1/(10*10^(3/5))	2.1099186016951797e14
1/(10*10^(59/100))	2.2766663026046244e14
1/(10*10^(29/50))	2.4503578226709438e14
1/(10*10^(57/100))	2.6306962077954894e14
1/(10*10^(14/25))	2.8173261491935825e14
1/(10*10^(11/20))	3.009834106652386e14
1/(10*10^(27/50))	3.2077490523289175e14
1/(10*10^(53/100))	3.410543822672677e14
1/(10*10^(13/25))	3.617637149525454e14
1/(10*10^(51/100))	3.828396274007894e14
1/(10*Sqrt[10])	4.042140217842856e14
1/(10*10^(49/100))	4.258143606602981e14
1/(10*10^(12/25))	4.475641092456802e14
1/(10*10^(47/100))	4.6938322778238575e14
1/(10*10^(23/50))	4.9118871138399844e14
1/(10*10^(9/20))	5.128951712846001e14
1/(10*10^(11/25))	5.34415451141834e14
1/(10*10^(43/100))	5.556612714846134e14
1/(10*10^(21/50))	5.76543894945241e14
1/(10*10^(41/100))	5.969748045837911e14
1/(10*10^(2/5))	6.168663874049256e14
1/(10*10^(39/100))	6.361326150867412e14
1/(10*10^(19/50))	6.546897139880168e14
1/(10*10^(37/100))	6.72456816672004e14
