-4	0.40047075572275026
-399/100	0.40047190140317784
-199/50	0.40047305428137797
-397/100	0.40047421442363623
-99/25	0.4004753818970538
-79/20	0.40047655676954685
-197/50	0.40047773910983236
-393/100	0.40047892898745374
-98/25	0.40048012647282083
-391/100	0.4004813316371691
-39/10	0.4004825445526168
-389/100	0.4004837652921635
-97/25	0.40048499392969117
-387/100	0.40048623053998583
-193/50	0.4004874751987729
-77/20	0.4004887279826829
-96/25	0.40048998896933297
-383/100	0.4004912582372582
-191/50	0.40049253586599004
-381/100	0.4004938219360707
-19/5	0.4004951165290099
-379/100	0.40049641972735806
-189/50	0.400497731614708
-377/100	0.40049905227570115
-94/25	0.400500381796049
-15/4	0.40050172026253433
-187/50	0.40050306776307276
-373/100	0.4005044243866677
-93/25	0.4005057903215429
-371/100	0.4005071654623988
-37/10	0.40050855000025076
-369/100	0.4005099440287646
-92/25	0.40051134764282936
-367/100	0.40051276093855515
-183/50	0.4005141840132909
-73/20	0.4005156169656717
-91/25	0.4005170598956114
-363/100	0.4005185129043237
-181/50	0.40051997609436746
-361/100	0.40052144956964403
-18/5	0.40052293343542317
-359/100	0.4005244277983734
-179/50	0.40052593276658466
-357/100	0.40052744844957594
-89/25	0.400528974958333
-71/20	0.4005305124053354
-177/50	0.40053206090456467
-353/100	0.40053362057153646
-88/25	0.40053519152333805
-351/100	0.40053677387863773
-7/2	0.40053836775770285
-349/100	0.4005399732824645
-87/25	0.4005415905765058
-347/100	0.4005432197650994
-173/50	0.40054486097524916
-69/20	0.4005465143357122
-86/25	0.400548179977015
-343/100	0.40054985803149706
-171/50	0.4005515486333499
-341/100	0.4005532519186259
-17/5	0.4005549680252747
-339/100	0.40055669709319996
-169/50	0.40055843926426504
-337/100	0.4005601946823261
-84/25	0.4005619634932906
-67/20	0.4005637458451361
-167/50	0.4005655418879386
-333/100	0.4005673517739181
-83/25	0.4005691756574901
-331/100	0.400571013695279
-33/10	0.40057286604615416
-329/100	0.4005747328713059
-82/25	0.40057661433425235
-327/100	0.4005785106008813
-163/50	0.4005804217706916
-13/4	0.4005823481528523
-81/25	0.4005842898510865
-323/100	0.40058624704120643
-161/50	0.40058821990166904
-321/100	0.40059020861354194
-16/5	0.40059221336058165
-319/100	0.40059423432930696
-159/50	0.4005962717090069
-317/100	0.4005983256918165
-79/25	0.40060039647274825
-63/20	0.40060248424977923
-157/50	0.4006045892238708
-313/100	0.40060671159903993
-78/25	0.40060885158239096
-311/100	0.40061100938423544
-31/10	0.4006131852180776
-309/100	0.4006153793006992
-77/25	0.4006175918522507
-307/100	0.40061982309626926
-153/50	0.4006220732597818
-61/20	0.40062434257331575
-76/25	0.4006266312710381
-303/100	0.40062893959077217
-151/50	0.4006312677740722
-301/100	0.40063361606630077
-3	0.4006359847167213
-299/100	0.4006383739785444
-149/50	0.4006407841090058
-297/100	0.40064321536945036
-74/25	0.4006456680254323
-59/20	0.40064814234676144
-147/50	0.4006506386075859
-293/100	0.40065315708651694
-73/25	0.4006556980666759
-291/100	0.4006582618358095
-29/10	0.4006608486863414
-289/100	0.40066345891551264
-72/25	0.40066609282545
-287/100	0.4006687507232713
-143/50	0.40067143292116003
-57/20	0.400674139736505
-71/25	0.40067687149199455
-283/100	0.4006796285156972
-141/50	0.4006824111411769
-281/100	0.40068521970764054
-14/5	0.40068805456001333
-279/100	0.400690916049078
-139/50	0.40069380453155
-277/100	0.40069672037025833
-69/25	0.4006996639342541
-11/4	0.40070263559891267
-137/50	0.40070563574606877
-273/100	0.40070866476417083
-68/25	0.400711723048425
-271/100	0.40071481100090994
-27/10	0.4007179290307126
-269/100	0.40072107755409325
-67/25	0.4007242569946643
-267/100	0.4007274677835005
-133/50	0.4007307103593071
-53/20	0.4007339851685627
-66/25	0.40073729266575686
-263/100	0.4007406333134894
-131/50	0.4007440075826695
-261/100	0.4007474159526717
-13/5	0.40075085891155693
-259/100	0.4007543369562528
-129/50	0.4007578505927266
-257/100	0.4007614003361806
-64/25	0.4007649867112336
-51/20	0.40076861025222377
-127/50	0.40077227150331923
-253/100	0.40077597101877066
-63/25	0.4007797093631143
-251/100	0.40078348711143247
-5/2	0.4007873048495938
-249/100	0.400791163174461
-62/25	0.40079506269414683
-247/100	0.40079900402823754
-123/50	0.40080298780813456
-49/20	0.40080701469254465
-61/25	0.40081108530619813
-243/100	0.4008152003330958
-121/50	0.4008193604543665
-241/100	0.40082356636436917
-12/5	0.40082781874290274
-239/100	0.40083211836813654
-119/50	0.40083646594712224
-237/100	0.4008408622299035
-59/25	0.4008453079813518
-47/20	0.4008498039814021
-117/50	0.40085435102544004
-233/100	0.40085894992466375
-58/25	0.4008636015064149
-231/100	0.4008683066146773
-23/10	0.40087306611037404
-229/100	0.4008778808717709
-57/25	0.40088275179491906
-227/100	0.4008876797940337
-113/50	0.40089266580201527
-9/4	0.40089771077084835
-56/25	0.4009028156720516
-223/100	0.40090798149715234
-111/50	0.40091320925817014
-221/100	0.4009184999881182
-11/5	0.4009238547415831
-219/100	0.4009292745951517
-109/50	0.40093476064800554
-217/100	0.4009403140224474
-54/25	0.4009459358644642
-43/20	0.4009516273443882
-107/50	0.40095738965745475
-213/100	0.4009632240244089
-53/25	0.4009691316921428
-211/100	0.40097511393437224
-21/10	0.4009811720522453
-209/100	0.40098730737518024
-52/25	0.4009935212614691
-207/100	0.4009998150990156
-103/50	0.40100619030609963
-41/20	0.4010126483321593
-51/25	0.4010191906585324
-203/100	0.40102581879940763
-101/50	0.40103253430257263
-201/100	0.40103933875027814
-2	0.40104623376014426
-199/100	0.40105322098607304
-99/50	0.40106030211917354
-197/100	0.40106747888875793
-49/25	0.40107475306340007
-39/20	0.4010821264518585
-97/50	0.4010896009041606
-193/100	0.401097178312703
-48/25	0.40110486061336637
-191/100	0.4011126497866073
-19/10	0.4011205478587669
-189/100	0.40112855690322996
-47/25	0.40113667904163997
-187/100	0.401144916445206
-93/50	0.40115327133603623
-37/20	0.4011617459884957
-46/25	0.401170342730583
-183/100	0.40117906394542163
-91/50	0.4011879120727959
-181/100	0.40119688961056515
-9/5	0.4012059991162826
-179/100	0.40121524320881524
-89/50	0.4012246245700061
-177/100	0.4012341459463882
-44/25	0.4012438101508865
-7/4	0.4012536200647916
-87/50	0.4012635786395207
-173/100	0.40127368889851645
-43/25	0.40128395393924693
-171/100	0.40129437693523157
-17/10	0.40130496113813485
-169/100	0.4013157098799108
-42/25	0.40132662657498425
-167/100	0.40133771472253615
-83/50	0.4013489779089738
-33/20	0.4013604198101412
-41/25	0.40137204419386
-163/100	0.4013838549224634
-81/50	0.40139585595540617
-161/100	0.4014080513519432
-8/5	0.40142044527388554
-159/100	0.4014330419884256
-79/50	0.4014458458709431
-157/100	0.4014588614082899
-39/25	0.4014720932015756
-31/20	0.4014855459693846
-77/50	0.4014992245510132
-153/100	0.40151313390978366
-38/25	0.4015272791364433
-151/100	0.4015416654526492
-3/2	0.4015562982145431
-149/100	0.4015711829164164
-37/25	0.40158632519443294
-147/100	0.40160173083046935
-73/50	0.4016174057562515
