1/1000	5.928757972582477e-70
1/(100*10^(99/100))	5.4676950994788585e-68
1/(100*10^(49/50))	4.5475094914113193e-66
1/(100*10^(97/100))	3.418952626204077e-64
1/(100*10^(24/25))	2.328953584131187e-62
1/(100*10^(19/20))	1.4406294229760433e-60
1/(100*10^(47/50))	8.109995958627646e-59
1/(100*10^(93/100))	4.163872475340072e-57
1/(100*10^(23/25))	1.953857733955039e-55
1/(100*10^(91/100))	8.396470793743711e-54
1/(100*10^(9/10))	3.3111456891635538e-52
1/(100*10^(89/100))	1.200568692772598e-50
1/(100*10^(22/25))	4.01008119822665e-49
1/(100*10^(87/100))	1.2361980714547093e-47
1/(100*10^(43/50))	3.523583324945058e-46
1/(100*10^(17/20))	9.3028799863598e-45
1/(100*10^(21/25))	2.278997456085655e-43
1/(100*10^(83/100))	5.189239784115306e-42
1/(100*10^(41/50))	1.1000696872305245e-40
1/(100*10^(81/100))	2.174702433656899e-39
1/(100*10^(4/5))	4.015440604133696e-38
1/(100*10^(79/100))	6.935776904192226e-37
1/(100*10^(39/50))	1.1223931987402824e-35
1/(100*10^(77/100))	1.7042267878613372e-34
1/(100*10^(19/25))	2.4314871374203584e-33
1/(100*10^(3/4))	3.2643313478291457e-32
1/(100*10^(37/50))	4.129482192363276e-31
1/(100*10^(73/100))	4.929056594561221e-30
1/(100*10^(18/25))	5.558699794259255e-29
1/(100*10^(71/100))	5.930415637715168e-28
1/(100*10^(7/10))	5.9930521061885134e-27
1/(100*10^(69/100))	5.743782816876872e-26
1/(100*10^(17/25))	5.2270761268398185e-25
1/(100*10^(67/100))	4.522123307411032e-24
1/(100*10^(33/50))	3.723479631920094e-23
1/(100*10^(13/20))	2.921241299570092e-22
1/(100*10^(16/25))	2.1861274655851304e-21
1/(100*10^(63/100))	1.562212057908959e-20
1/(100*10^(31/50))	1.0671296250892911e-19
1/(100*10^(61/100))	6.975139509695888e-19
1/(100*10^(3/5))	4.366996518915125e-18
1/(100*10^(59/100))	2.621396988047555e-17
1/(100*10^(29/50))	1.5101456444081408e-16
1/(100*10^(57/100))	8.356945576187874e-16
1/(100*10^(14/25))	4.446480297026201e-15
1/(100*10^(11/20))	2.2767405378718512e-14
1/(100*10^(27/50))	1.1228417459997273e-13
1/(100*10^(53/100))	5.338290910813805e-13
1/(100*10^(13/25))	2.448651574304792e-12
1/(100*10^(51/100))	1.0845434588690665e-11
1/(100*Sqrt[10])	4.6420329470335506e-11
1/(100*10^(49/100))	1.9215379793857578e-10
1/(100*10^(12/25))	7.698386756963366e-10
1/(100*10^(47/100))	2.9873317686302184e-9
1/(100*10^(23/50))	1.1236105164963906e-8
1/(100*10^(9/20))	4.099257331070013e-8
