1/(1000*Sqrt[10])	6.90222678167326e-86
1/(1000*10^(49/100))	1.4560282297701145e-83
1/(1000*10^(12/25))	2.7183162470552375e-81
1/(1000*10^(47/100))	4.5038856776316005e-79
1/(1000*10^(23/50))	6.6406717984667045e-77
1/(1000*10^(9/20))	8.736292841655626e-75
1/(1000*10^(11/25))	1.0281579418651523e-72
1/(1000*10^(43/100))	1.0852037707376867e-70
1/(1000*10^(21/50))	1.0298116877607128e-68
1/(1000*10^(41/100))	8.807469697838934e-67
1/(1000*10^(2/5))	6.804859030742501e-65
1/(1000*10^(39/100))	4.760648988287338e-63
1/(1000*10^(19/50))	3.0225521255636266e-61
1/(1000*10^(37/100))	1.7454252722862414e-59
1/(1000*10^(9/25))	9.18725820478293e-58
1/(1000*10^(7/20))	4.417167092522757e-56
1/(1000*10^(17/50))	1.9438832050688842e-54
1/(1000*10^(33/100))	7.845845539701297e-53
1/(1000*10^(8/25))	2.9100971501246565e-51
1/(1000*10^(31/100))	9.93822463583976e-50
1/(1000*10^(3/10))	3.1308347219312094e-48
1/(1000*10^(29/100))	9.115055667491078e-47
1/(1000*10^(7/25))	2.456891845179826e-45
1/(1000*10^(27/100))	6.141892536651853e-44
1/(1000*10^(13/50))	1.4264364794091798e-42
1/(1000*10^(1/4))	3.0829348581459386e-41
1/(1000*10^(6/25))	6.210821154360198e-40
1/(1000*10^(23/100))	1.1681573690065417e-38
1/(1000*10^(11/50))	2.0544728629348683e-37
1/(1000*10^(21/100))	3.383839902998377e-36
1/(1000*10^(1/5))	5.22730760834689e-35
1/(1000*10^(19/100))	7.584708729472169e-34
1/(1000*10^(9/50))	1.0351700058152013e-32
1/(1000*10^(17/100))	1.3307657023831793e-31
1/(1000*10^(4/25))	1.6136157123118004e-30
1/(1000*10^(3/20))	1.8479287087738445e-29
1/(1000*10^(7/50))	2.0013438925961633e-28
1/(1000*10^(13/100))	2.0523981429491023e-27
1/(1000*10^(3/25))	1.9954658433550309e-26
1/(1000*10^(11/100))	1.841606784989715e-25
1/(1000*10^(1/10))	1.6152307293530526e-24
1/(1000*10^(9/100))	1.3479093671379272e-23
1/(1000*10^(2/25))	1.0714384357189218e-22
1/(1000*10^(7/100))	8.121474954570378e-22
1/(1000*10^(3/50))	5.876700538926591e-21
1/(1000*10^(1/20))	4.063706081628959e-20
1/(1000*10^(1/25))	2.6881268338487274e-19
1/(1000*10^(3/100))	1.7027638151865393e-18
1/(1000*10^(1/50))	1.0338671303576229e-17
1/(1000*10^(1/100))	6.022813563963428e-17
1/1000	3.369517173138355e-16
1/(100*10^(99/100))	1.8120466060502825e-15
1/(100*10^(49/50))	9.375517716352974e-15
1/(100*10^(97/100))	4.6711868094792456e-14
1/(100*10^(24/25))	2.2430475443850786e-13
1/(100*10^(19/20))	1.0389476797298634e-12
1/(100*10^(47/50))	4.645679230667301e-12
1/(100*10^(93/100))	2.007027777205013e-11
1/(100*10^(23/25))	8.383908250792412e-11
1/(100*10^(91/100))	3.3889192758740725e-10
1/(100*10^(9/10))	1.3265466791118767e-9
1/(100*10^(89/100))	5.032086399567075e-9
1/(100*10^(22/25))	1.851178449903977e-8
1/(100*10^(87/100))	6.608858699948313e-8
1/(100*10^(43/50))	2.2912847590978558e-7
1/(100*10^(17/20))	7.719617345902952e-7
1/(100*10^(21/25))	2.529063199781495e-6
1/(100*10^(83/100))	8.062086333541534e-6
1/(100*10^(41/50))	0.00002502242607671302
1/(100*10^(81/100))	0.00007566060241022415
1/(100*10^(4/5))	0.00022301125031688924
1/(100*10^(79/100))	0.0006411396860016537
1/(100*10^(39/50))	0.0017988461752098134
1/(100*10^(77/100))	0.00492823979313593
1/(100*10^(19/25))	0.013191116200133638
1/(100*10^(3/4))	0.03451384040675689
1/(100*10^(37/50))	0.08831855001859465
1/(100*10^(73/100))	0.22114505733603693
1/(100*10^(18/25))	0.5421056898792775
1/(100*10^(71/100))	1.3016133273730426
1/(100*10^(7/10))	3.0625021037102913
1/(100*10^(69/100))	7.064275371498183
1/(100*10^(17/25))	15.982750737191989
1/(100*10^(67/100))	35.482934075569375
1/(100*10^(33/50))	77.33189769632644
1/(100*10^(13/20))	165.52048491798453
1/(100*10^(16/25))	348.0786749220614
1/(100*10^(63/100))	719.4659435145984
1/(100*10^(31/50))	1462.2472597690605
1/(100*10^(61/100))	2923.3166834729827
1/(100*10^(3/5))	5750.933078095313
1/(100*10^(59/100))	11136.978508159025
1/(100*10^(29/50))	21238.246883989945
