-4	0.8251825693514798
-399/100	0.8256015810747379
-199/50	0.8260209954836315
-397/100	0.8264408097051535
-99/25	0.826861022060781
-79/20	0.8272816308421059
-197/50	0.8277026338288129
-393/100	0.8281240286099353
-98/25	0.8285458136708813
-391/100	0.8289679863177359
-39/10	0.8293905446600928
-389/100	0.8298134864282027
-97/25	0.8302368092729036
-387/100	0.8306605104888447
-193/50	0.8310845882046264
-77/20	0.831509039230377
-96/25	0.8319338624990575
-383/100	0.832359054061383
-191/50	0.8327846115082134
-381/100	0.8332105334025034
-19/5	0.8336368156973853
-379/100	0.834063455816724
-189/50	0.83449045140305
-377/100	0.83491779936495
-94/25	0.8353454969908352
-15/4	0.8357735408661153
-187/50	0.8362019286234058
-373/100	0.8366306565190367
-93/25	0.8370689084394836
-371/100	0.837498294364246
-37/10	0.8379280104512812
-369/100	0.838358053406485
-92/25	0.8387884198488165
-367/100	0.8392191062392385
-183/50	0.8396501091025503
-73/20	0.8400814248377251
-91/25	0.8405130498039258
-363/100	0.840944980150903
-181/50	0.8413772122710572
-361/100	0.841809742170651
-18/5	0.8422425659273048
-359/100	0.8426756795188938
-179/50	0.8431090788659034
-357/100	0.8435427598331122
-89/25	0.8439767180943383
-71/20	0.8444109494341246
-177/50	0.844845449400234
-353/100	0.8452802135835679
-88/25	0.8457152373332906
-351/100	0.8461505161014153
-7/2	0.8465860450366702
-349/100	0.847021819552545
-87/25	0.8474578345862764
-347/100	0.8478940851741331
-173/50	0.8483305662962829
-69/20	0.8487672727855184
-86/25	0.8492041994187172
-343/100	0.8496413407434107
-171/50	0.8500786914714722
-341/100	0.850516245953873
-17/5	0.8509539986199234
-339/100	0.8513919437154118
-169/50	0.8518300754919715
-337/100	0.852268387915293
-84/25	0.8527068750076363
-67/20	0.8531455305794373
-167/50	0.8535843483675658
-333/100	0.8540233220637666
-83/25	0.8544624452380523
-331/100	0.8549017112259133
-33/10	0.8553411133437693
-329/100	0.8557806448540727
-82/25	0.8562202987869469
-327/100	0.8566600679942717
-163/50	0.8570919760834993
-13/4	0.8575319944228821
-81/25	0.8579721071133471
-323/100	0.8584123059615874
-161/50	0.8588525840560776
-321/100	0.8592929329101419
-16/5	0.8597333443134532
-319/100	0.8601738114461269
-159/50	0.8606143249905215
-317/100	0.8610548767092311
-79/25	0.8614954583760818
-63/20	0.8619360613203043
-157/50	0.8623766763407131
-313/100	0.8628172950161901
-78/25	0.8632579075516847
-311/100	0.863698505541597
-31/10	0.864139079016078
-309/100	0.8645796182633041
-77/25	0.8650201143824152
-307/100	0.8654605562574875
-153/50	0.8659009347611324
-61/20	0.8663412391625689
-76/25	0.8667814591219862
-303/100	0.8672215841485791
-151/50	0.8676616031061717
-301/100	0.8681015056342812
-3	0.8685412800118493
-299/100	0.8689809151040289
-149/50	0.8694203993452942
-297/100	0.8698597211288488
-74/25	0.870298868455746
-59/20	0.8707378291573661
