1/(1000*Sqrt[10])	1.957014670835082e-114
1/(1000*10^(49/100))	1.8540115404877812e-111
1/(1000*10^(12/25))	1.5022121061059797e-108
1/(1000*10^(47/100))	1.0447109243963452e-105
1/(1000*10^(23/50))	6.257739347958283e-103
1/(1000*10^(9/20))	3.2394499639052883e-100
1/(1000*10^(11/25))	1.454119093876483e-97
1/(1000*10^(43/100))	5.6782323484905986e-95
1/(1000*10^(21/50))	1.9350327712855963e-92
1/(1000*10^(41/100))	5.772602027885212e-90
1/(1000*10^(2/5))	1.5120931365122805e-87
1/(1000*10^(39/100))	3.488146019798738e-85
1/(1000*10^(19/50))	7.106835419386733e-83
1/(1000*10^(37/100))	1.2824813104220588e-80
1/(1000*10^(9/25))	2.055506102693123e-78
1/(1000*10^(7/20))	2.9339443953286224e-76
1/(1000*10^(17/50))	3.739350073306433e-74
1/(1000*10^(33/100))	4.2664944475467095e-72
1/(1000*10^(8/25))	4.368891363238561e-70
1/(1000*10^(31/100))	4.024997261861095e-68
1/(1000*10^(3/10))	3.3442532442524146e-66
1/(1000*10^(29/100))	2.5118465513911925e-64
1/(1000*10^(7/25))	1.709406472722497e-62
1/(1000*10^(27/100))	1.0564065153593442e-60
1/(1000*10^(13/50))	5.941598260372593e-59
1/(1000*10^(1/4))	3.0478478808604484e-57
1/(1000*10^(6/25))	1.4289307697491501e-55
1/(1000*10^(23/100))	6.135449355258383e-54
1/(1000*10^(11/50))	2.4175084142035542e-52
1/(1000*10^(21/100))	8.758412687997638e-51
1/(1000*10^(1/5))	2.9231333912581384e-49
1/(1000*10^(19/100))	9.004276332275874e-48
1/(1000*10^(9/50))	2.5645939665466437e-46
1/(1000*10^(17/100))	6.766010465873608e-45
1/(1000*10^(4/25))	1.6563341434425628e-43
1/(1000*10^(3/20))	3.768810024351457e-42
1/(1000*10^(7/50))	7.984072358639587e-41
1/(1000*10^(13/100))	1.5773028047121208e-39
1/(1000*10^(3/25))	2.9104923806954763e-38
1/(1000*10^(11/100))	5.024042550266039e-37
1/(1000*10^(1/10))	8.12521602178856e-36
1/(1000*10^(9/100))	1.2329787572028623e-34
1/(1000*10^(2/25))	1.75810570829693e-33
1/(1000*10^(7/100))	2.358948136888495e-32
1/(1000*10^(3/50))	2.982477129322271e-31
1/(1000*10^(1/20))	3.558023288383167e-30
1/(1000*10^(1/25))	4.0103993794870984e-29
1/(1000*10^(3/100))	4.276365367565502e-28
1/(1000*10^(1/50))	4.319353197466846e-27
1/(1000*10^(1/100))	4.1376645514930283e-26
1/1000	3.7636410561171674e-25
1/(100*10^(99/100))	3.254537392261744e-24
1/(100*10^(49/50))	2.67854301211702e-23
1/(100*10^(97/100))	2.1005113447464897e-22
1/(100*10^(24/25))	1.5712529916270877e-21
1/(100*10^(19/20))	1.1223508566715405e-20
1/(100*10^(47/50))	7.663527861879506e-20
1/(100*10^(93/100))	5.007168016099968e-19
1/(100*10^(23/25))	3.1336790865185008e-18
1/(100*10^(91/100))	1.8803621259855443e-17
1/(100*10^(9/10))	1.0828519735247604e-16
1/(100*10^(89/100))	5.990234750040474e-16
1/(100*10^(22/25))	3.1861265533104053e-15
1/(100*10^(87/100))	1.6308531861996826e-14
1/(100*10^(43/50))	8.040420693905629e-14
1/(100*10^(17/20))	3.8214264228180287e-13
1/(100*10^(21/25))	1.7523359747445602e-12
1/(100*10^(83/100))	7.759048592706276e-12
1/(100*10^(41/50))	3.3200513571535886e-11
1/(100*10^(81/100))	1.3739296731205825e-10
1/(100*10^(4/5))	5.502981177391239e-10
1/(100*10^(79/100))	2.1348545233788175e-9
1/(100*10^(39/50))	8.027694794876655e-9
1/(100*10^(77/100))	2.9280205123943824e-8
1/(100*10^(19/25))	1.0366196584738645e-7
1/(100*10^(3/4))	3.564686474535473e-7
1/(100*10^(37/50))	1.1914274789411598e-6
1/(100*10^(73/100))	3.872928834814859e-6
1/(100*10^(18/25))	0.000012252138678194798
1/(100*10^(71/100))	0.00003774447327458548
1/(100*10^(7/10))	0.00011329908311147956
1/(100*10^(69/100))	0.0003315793608930451
1/(100*10^(17/25))	0.0009466453874944621
1/(100*10^(67/100))	0.002637976110892317
1/(100*10^(33/50))	0.007179223669056934
1/(100*10^(13/20))	0.0190915478310295
1/(100*10^(16/25))	0.04963527598080031
1/(100*10^(63/100))	0.12622599388474515
1/(100*10^(31/50))	0.3141481745937713
1/(100*10^(61/100))	0.7655278997969248
1/(100*10^(3/5))	1.8274131624398504
1/(100*10^(59/100))	4.27528895656318
1/(100*10^(29/50))	9.807228966966742
1/(100*10^(57/100))	22.06855300584682
1/(100*10^(14/25))	48.73469697292355
1/(100*10^(11/20))	105.66359247886433
1/(100*10^(27/50))	225.0177452448451
1/(100*10^(53/100))	470.85797332097076
1/(100*10^(13/25))	968.5416057343622
1/(100*10^(51/100))	1959.1663344760816
1/(100*Sqrt[10])	3898.653505090886
1/(100*10^(49/100))	7635.0190718562935
1/(100*10^(12/25))	14720.275747437961
1/(100*10^(47/100))	27950.312685080426
1/(100*10^(23/50))	52284.54813242056
1/(100*10^(9/20))	96388.1466684277
1/(100*10^(11/25))	175178.87946172938
1/(100*10^(43/100))	313970.3809883565
1/(100*10^(21/50))	555114.0358271921
1/(100*10^(41/100))	968494.0692551988
1/(100*10^(2/5))	1.6678789385447907e6
1/(100*10^(39/100))	2.8360472706071218e6
1/(100*10^(19/50))	4.762877835996117e6
1/(100*10^(37/100))	7.902331643649235e6
1/(100*10^(9/25))	1.2956595416390115e7
1/(100*10^(7/20))	2.0998760121762015e7
1/(100*10^(17/50))	3.364946181088408e7
1/(100*10^(33/100))	5.332812414703586e7
1/(100*10^(8/25))	8.36060411148206e7
1/(100*10^(31/100))	1.2969676440504992e8
1/(100*10^(3/10))	1.991293541834724e8
1/(100*10^(29/100))	3.026622412871812e8
1/(100*10^(7/25))	4.555099294534904e8
1/(100*10^(27/100))	6.789716797743492e8
1/(100*10^(13/50))	1.0025707301839521e9
1/(100*10^(1/4))	1.4668344693218875e9
1/(100*10^(6/25))	2.1268701331382935e9
1/(100*10^(23/100))	3.056916698260173e9
1/(100*10^(11/50))	4.356081138807903e9
1/(100*10^(21/100))	6.155495592027355e9
1/(100*10^(1/5))	8.627159832895124e9
1/(100*10^(19/100))	1.1994760352891197e10
1/(100*10^(9/50))	1.6546781229961079e10
1/(100*10^(17/100))	2.265224194863678e10
1/(100*10^(4/25))	3.0779410882818527e10
1/(100*10^(3/20))	4.151785004819281e10
1/(100*10^(7/50))	5.560414298580055e10
1/(100*10^(13/100))	7.395164362180315e10
1/(100*10^(3/25))	9.768455661665714e10
1/(100*10^(11/100))	1.2817661820261081e11
1/(100*10^(1/10))	1.6709458949511902e11
1/(100*10^(9/100))	2.1644670095256522e11
1/(100*10^(2/25))	2.7863609666359094e11
1/(100*10^(7/100))	3.565192205623292e11
1/(100*10^(3/50))	4.534689641365942e11
1/(100*10^(1/20))	5.734422578812401e11
1/(100*10^(1/25))	7.210516383918479e11
1/(100*10^(3/100))	9.016401618646584e11
1/(100*10^(1/50))	1.1213588656427766e12
1/(100*10^(1/100))	1.3872458055541978e12
1/100	1.707305521738821e12
1/(10*10^(99/100))	2.0905876121319387e12
1/(10*10^(49/50))	2.5472629359074146e12
1/(10*10^(97/100))	3.088695790507911e12
1/(10*10^(24/25))	3.7275103069769277e12
1/(10*10^(19/20))	4.477649151491024e12
1/(10*10^(47/50))	5.354422548940728e12
1/(10*10^(93/100))	6.374545571291162e12
