-4.1	1.08	-0.1098752490464221
-4.1	1.0899999999999999	-0.11483756859103308
-4.1	1.1	-0.11982466890140141
-4.09	0.5	0.13684109323223348
-4.09	0.51	0.13327479541066647
-4.09	0.52	0.1296824685616918
-4.09	0.53	0.12606453777689852
-4.09	0.54	0.12242137424269911
-4.09	0.55	0.11875330132243263
-4.09	0.56	0.11506059992295521
-4.09	0.5700000000000001	0.11134351323710093
-4.09	0.58	0.10760225094050853
-4.09	0.59	0.10383699291045018
-4.09	0.6	0.10004789252510145
-4.09	0.61	0.09623507959388253
-4.09	0.62	0.09239866296284262
-4.09	0.63	0.08853873283336518
-4.09	0.64	0.08465536282758301
-4.09	0.65	0.08074861182969303
-4.09	0.66	0.0768185256287334
-4.09	0.67	0.07286513838524965
-4.09	0.6799999999999999	0.06888847394156157
-4.09	0.69	0.0648885469929782
-4.09	0.7	0.06086536413525886
-4.09	0.71	0.05681892480182107
-4.09	0.72	0.05274922210263219
-4.09	0.73	0.04865624357535349
-4.09	0.74	0.04453997185809734
-4.09	0.75	0.040400385292110465
-4.09	0.76	0.036237458461762274
-4.09	0.77	0.03205116267840159
-4.09	0.78	0.027841466413925774
-4.09	0.79	0.023608335689267207
-4.09	0.8	0.01935173442244041
-4.09	0.81	0.015071624740293837
-4.09	0.8200000000000001	0.010767967257671237
-4.09	0.8300000000000001	0.006440721327290616
-4.09	0.8400000000000001	0.0020898452633075332
-4.09	0.8500000000000001	-0.0022847034587874532
-4.09	0.86	-0.006682968023555591
-4.09	0.87	-0.011104992116150389
-4.09	0.88	-0.015550819780097253
-4.09	0.89	-0.020020495290591713
-4.09	0.9	-0.024514063041774593
-4.09	0.91	-0.02903156744659209
-4.09	0.9199999999999999	-0.03357305284799496
-4.09	0.9299999999999999	-0.03813856344034941
-4.09	0.94	-0.04272814320004866
-4.09	0.95	-0.04734183582441248
-4.09	0.96	-0.051979684678052765
-4.09	0.97	-0.056641732745962944
-4.09	0.98	-0.06132802259266223
-4.09	0.99	-0.06603859632679242
-4.09	1.	-0.07077349557061954
-4.09	1.01	-0.07553276143395139
-4.09	1.02	-0.08031643449202293
-4.09	1.03	-0.08512455476695088
-4.09	1.04	-0.08995716171239214
-4.09	1.05	-0.09481429420107851
-4.09	1.06	-0.09969599051493182
-4.09	1.07	-0.104602288337489
-4.09	1.08	-0.10953322474839637
-4.09	1.0899999999999999	-0.11448883621975231
-4.09	1.1	-0.11946915861410098
-4.08	0.5	0.13691429107619627
-4.08	0.51	0.13335067648434337
-4.08	0.52	0.12976109373137637
-4.08	0.53	0.12614596894608088
-4.08	0.54	0.12250567426167194
-4.08	0.55	0.11884053390500933
-4.08	0.56	0.11515082956974905
-4.08	0.5700000000000001	0.11143680516485946
-4.08	0.58	0.10769867101703788
-4.08	0.59	0.10393660759469861
-4.08	0.6	0.10015076881200649
-4.08	0.61	0.09634128496361481
-4.08	0.62	0.09250826533410939
-4.08	0.63	0.08865180052045799
-4.08	0.64	0.0847719645008832
-4.08	0.65	0.08086881647936574
-4.08	0.66	0.07694240253136427
-4.08	0.67	0.07299275707319466
-4.08	0.6799999999999999	0.06901990417480017
-4.08	0.69	0.06502385873327375
-4.08	0.7	0.061004627522447376
-4.08	0.71	0.056962210132060945
-4.08	0.72	0.05289659980846205
-4.08	0.73	0.04880778420741605
-4.08	0.74	0.044695746068399274
-4.08	0.75	0.04056046381869641
-4.08	0.76	0.036401912114692285
-4.08	0.77	0.03222006232692979
-4.08	0.78	0.02801488297478472
-4.08	0.79	0.02378634011597027
-4.08	0.8	0.019534397695522815
-4.08	0.81	0.015259017858417911
-4.08	0.8200000000000001	0.010960161229525187
-4.08	0.8300000000000001	0.006637787164221382
-4.08	0.8400000000000001	0.002291853972626125
-4.08	0.8500000000000001	-0.0020776808798799724
-4.08	0.86	-0.0064708605934709965
-4.08	0.87	-0.010887728873892414
-4.08	0.88	-0.015328329789755762
-4.08	0.89	-0.019792707645394144
-4.08	0.9	-0.024280906867728116
-4.08	0.91	-0.02879297190575048
-4.08	0.9199999999999999	-0.033328947141379656
-4.08	0.9299999999999999	-0.03788887681055426
-4.08	0.94	-0.04247280493355199
-4.08	0.95	-0.047080775253622704
-4.08	0.96	-0.051712831183107655
-4.08	0.97	-0.05636901575630315
-4.08	0.98	-0.06104937158839868
-4.08	0.99	-0.06575394083988356
-4.08	1.	-0.07048276518587475
-4.08	1.01	-0.07523588578987515
-4.08	1.02	-0.0800133432815139
-4.08	1.03	-0.08481517773786643
-4.08	1.04	-0.08964142866799259
-4.08	1.05	-0.09449213500035876
-4.08	1.06	-0.09936733507285185
-4.08	1.07	-0.10426706662511213
-4.08	1.08	-0.10919136679294307
-4.08	1.0899999999999999	-0.11414027210457652
-4.08	1.1	-0.1191138184785977
-4.069999999999999	0.5	0.13698745933848883
-4.069999999999999	0.51	0.13342652561510612
-4.069999999999999	0.52	0.1298396845565214
-4.069999999999999	0.53	0.12622736333307802
-4.069999999999999	0.54	0.1225899350289054
-4.069999999999999	0.55	0.11892772473825511
-4.069999999999999	0.56	0.11524101494522258
-4.069999999999999	0.5700000000000001	0.11153005027832742
-4.069999999999999	0.58	0.10779504171852876
-4.069999999999999	0.59	0.10403617032838293
-4.069999999999999	0.6	0.10025359056084905
-4.069999999999999	0.61	0.09644743319843387
-4.069999999999999	0.62	0.09261780796670312
-4.069999999999999	0.63	0.0887648058604861
-4.069999999999999	0.64	0.0848885012162132
-4.069999999999999	0.65	0.08098895355961805
-4.069999999999999	0.66	0.07706620925440615
-4.069999999999999	0.67	0.07312030297435754
-4.069999999999999	0.6799999999999999	0.06915125901860565
-4.069999999999999	0.69	0.06515909248747637
-4.069999999999999	0.7	0.06114381033421102
-4.069999999999999	0.71	0.05710541230610351
-4.069999999999999	0.72	0.05304389178701517
-4.069999999999999	0.73	0.04895923655185614
-4.069999999999999	0.74	0.04485142944242027
-4.069999999999999	0.75	0.040720448972903084
-4.069999999999999	0.76	0.03656626987250119
-4.069999999999999	0.77	0.03238886357167671
-4.069999999999999	0.78	0.02818819863794206
-4.069999999999999	0.79	0.023964241166387828
-4.069999999999999	0.8	0.019716955129610657
-4.069999999999999	0.81	0.015446302691196219
-4.069999999999999	0.8200000000000001	0.011152244486473933
-4.069999999999999	0.8300000000000001	0.006834739873865206
-4.069999999999999	0.8400000000000001	0.002493747159795298
-4.069999999999999	0.8500000000000001	-0.0018707762001634236
-4.069999999999999	0.86	-0.0062588734215356
-4.069999999999999	0.87	-0.010670588230430253
-4.069999999999999	0.88	-0.015105964720350898
-4.069999999999999	0.89	-0.01956504722460403
-4.069999999999999	0.9	-0.02404788020275416
-4.069999999999999	0.91	-0.028554508139731337
-4.069999999999999	0.9199999999999999	-0.03308497545633688
-4.069999999999999	0.9299999999999999	-0.03763932643001878
-4.069999999999999	0.94	-0.04221760512489857
-4.069999999999999	0.95	-0.0468198553301336
-4.069999999999999	0.96	-0.05144612050578987
-4.069999999999999	0.97	-0.056096443735479284
-4.069999999999999	0.98	-0.060770867685088804
-4.069999999999999	0.99	-0.06546943456699607
-4.069999999999999	1.	-0.0701921861092237
-4.069999999999999	1.01	-0.0749391635290356
-4.069999999999999	1.02	-0.07971040751053149
-4.069999999999999	1.03	-0.08450595818583309
-4.069999999999999	1.04	-0.08932585511949818
-4.069999999999999	1.05	-0.0941701372958321
-4.069999999999999	1.06	-0.09903884310879861
-4.069999999999999	1.07	-0.10393201035425975
-4.069999999999999	1.08	-0.10884967622430014
-4.069999999999999	1.0899999999999999	-0.11379187730341604
-4.069999999999999	1.1	-0.11875864956636892
-4.06	0.5	0.13706059786808178
-4.06	0.51	0.13350234263865632
-4.06	0.52	0.12991824085920303
-4.06	0.53	0.1263087207460084
-4.06	0.54	0.12267415633825218
-4.06	0.55	0.11901487360147184
-4.06	0.56	0.11533115581386391
-4.06	0.5700000000000001	0.11162324832693758
-4.06	0.58	0.10789136277913829
-4.06	0.59	0.10413568083018378
-4.06	0.6	0.10035635747465163
-4.06	0.61	0.09655352398554054
-4.06	0.62	0.09272729053185715
-4.06	0.63	0.0888777485085857
-4.06	0.64	0.08500497261249883
-4.06	0.65	0.08110902269306623
-4.06	0.66	0.0771899454040818
-4.06	0.67	0.07324777567849634
-4.06	0.6799999999999999	0.06928253804621373
-4.06	0.69	0.06529424781225333
-4.06	0.7	0.06128291211061378
-4.06	0.71	0.05724853084738596
-4.06	0.72	0.05319109754508795
-4.06	0.73	0.049110600098825015
-4.06	0.74	0.04500702145367153
-4.06	0.75	0.0408803402116143
-4.06	0.76	0.03673053117546643
-4.06	0.77	0.03255756583634152
-4.06	0.78	0.02836141281055387
-4.06	0.79	0.024142038231174615
-4.06	0.8	0.01989940609890414
-4.06	0.81	0.015633478596427962
-4.06	0.8200000000000001	0.011344216369973808
-4.06	0.8300000000000001	0.007031578781397818
-4.06	0.8400000000000001	0.0026955241337783447
-4.06	0.8500000000000001	-0.0016639901268159251
-4.06	0.86	-0.006047007230993253
-4.06	0.87	-0.01045357092499498
-4.06	0.88	-0.014883725327018975
-4.06	0.89	-0.019337514799177984
-4.06	0.9	-0.02381498383354213
-4.06	0.91	-0.028316176950866797
-4.06	0.9199999999999999	-0.03284113861074885
-4.06	0.9299999999999999	-0.03738991313208174
-4.06	0.94	-0.04196254462278683
-4.06	0.95	-0.0465590769179055
-4.06	0.96	-0.051179553525223104
-4.06	0.97	-0.05582401757767724
-4.06	0.98	-0.06049251179187883
-4.06	0.99	-0.0651850784321346
-4.06	1.	-0.06990175927942538
-4.06	1.01	-0.07464259560484174
-4.06	1.02	-0.07940762814703037
-4.06	1.03	-0.08419689709324495
-4.06	1.04	-0.08901044206363706
-4.06	1.05	-0.09384830209845448
-4.06	1.06	-0.0987105156478494
-4.06	1.07	-0.10359712056402345
-4.06	1.08	-0.10850815409546774
-4.06	1.0899999999999999	-0.11344365288307269
-4.06	1.1	-0.1184036529579115
-4.05	0.5	0.13713370651292361
-4.05	0.51	0.13357812738957509
-4.05	0.52	0.12999676246027486
-4.05	0.53	0.12639004099166293
-4.05	0.54	0.1227583379821287
-4.05	0.55	0.11910198027241321
-4.05	0.56	0.11542125193849818
-4.05	0.5700000000000001	0.1117163990583424
-4.05	0.58	0.10798763393112287
-4.05	0.59	0.10423513881675826
-4.05	0.6	0.10045906925428852
-4.05	0.61	0.09665955700986001
-4.05	0.62	0.09283671269839998
-4.05	0.63	0.08899062811735717
-4.05	0.64	0.08512137832599677
-4.05	0.65	0.08122902349952338
-4.05	0.66	0.07731361058367504
-4.05	0.67	0.07337517477229333
-4.05	0.6799999999999999	0.06941374082764579
-4.05	0.69	0.06542932426091763
-4.05	0.7	0.0614219323882251
-4.05	0.71	0.057391565275709225
-4.05	0.72	0.053338216585698456
-4.05	0.73	0.049261874334552924
-4.05	0.74	0.04516252157159922
-4.05	0.75	0.04104013698750514
-4.05	0.76	0.03689469545951216
-4.05	0.77	0.03272616854012527
-4.05	0.78	0.028534524895133556
-4.05	0.79	0.024319730696196917
-4.05	0.8	0.020081749972670215
-4.05	0.81	0.015820544926833897
-4.05	0.8200000000000001	0.011536076216256866
-4.05	0.8300000000000001	0.007228303206626455
-4.05	0.8400000000000001	0.0028971841980245596
-4.05	0.8500000000000001	-0.0014573233726743397
-4.05	0.86	-0.005835262750891085
-4.05	0.87	-0.010236677702765488
-4.05	0.88	-0.01466161237098801
-4.05	0.89	-0.019110111146307986
-4.05	0.9	-0.023582218553159864
-4.05	0.91	-0.02807797914800995
-4.05	0.9199999999999999	-0.032597437429161574
-4.05	0.9299999999999999	-0.03714063775688672
-4.05	0.94	-0.04170762428286165
-4.05	0.95	-0.04629844088798628
-4.05	0.96	-0.05091313112775766
-4.05	0.97	-0.05555173818444938
-4.05	0.98	-0.06021430482542069
-4.05	0.99	-0.06490087336694692
-4.05	1.	-0.06961148564301957
-4.05	1.01	-0.07434618297862035
-4.05	1.02	-0.07910500616701822
-4.05	1.03	-0.08388799545068489
-4.05	1.04	-0.0886951905054604
-4.05	1.05	-0.09352663042763863
-4.05	1.06	-0.09838235372367114
-4.05	1.07	-0.10326239830221784
-4.05	1.08	-0.10816680146830006
-4.05	1.0899999999999999	-0.11309559991933305
-4.05	1.1	-0.11804882974283702
-4.04	0.5	0.13720678511993156
-4.04	0.51	0.13365387970131326
-4.04	0.52	0.1300752491793577
-4.04	0.53	0.12647132387549312
-4.04	0.54	0.12284247975150238
-4.04	0.55	0.11918904452727104
-4.04	0.56	0.11551130308027274
-4.04	0.5700000000000001	0.11180950221839801
-4.04	0.58	0.1080838549048214
-4.04	0.59	0.1043345440027223
-4.04	0.6	0.10056172559846588
-4.04	0.61	0.09676553195402154
-4.04	0.62	0.09294607413273323
-4.04	0.63	0.08910344433684166
-4.04	0.64	0.08523771799027094
-4.04	0.65	0.08134895559597398
-4.04	0.66	0.0774372043935034
-4.04	0.67	0.07350249983932561
-4.04	0.6799999999999999	0.0695448669296779
-4.04	0.69	0.06556432138339657
-4.04	0.7	0.06156087070008659
-4.04	0.71	0.05753451510720356
-4.04	0.72	0.05348524840805015
-4.04	0.73	0.04941305874131094
-4.04	0.74	0.045317929261545785
-4.04	0.75	0.0411998387490011
-4.04	0.76	0.037058762156167005
-4.04	0.77	0.03289467109768777
-4.04	0.78	0.028707534289505874
-4.04	0.79	0.02449731794248626
-4.04	0.8	0.020263986115194085
-4.04	0.81	0.0160075010300054
-4.04	0.8200000000000001	0.011727823356279735
-4.04	0.8300000000000001	0.007424912463935576
-4.04	0.8400000000000001	0.0030987266504141275
-4.04	0.8500000000000001	-0.0012507766562910078
-4.04	0.86	-0.005623640716138606
-4.04	0.87	-0.010019909314928313
-4.04	0.88	-0.014439626619639583
-4.04	0.89	-0.01888283704948456
-4.04	0.9	-0.023349585161118732
-4.04	0.91	-0.027839915546602086
-4.04	0.9199999999999999	-0.032353872742852605
-4.04	0.9299999999999999	-0.03689150115145257
-4.04	0.94	-0.04145284496778577
-4.04	0.95	-0.046037948118583805
-4.04	0.96	-0.05064685420704646
-4.04	0.97	-0.05527960646479114
-4.04	0.98	-0.05993624770994973
-4.04	0.99	-0.0646168203108041
-4.04	1.	-0.06932136615440805
-4.04	1.01	-0.07404992661969835
-4.04	1.02	-0.0788025425546409
-4.04	1.03	-0.08357925425701049
-4.04	1.04	-0.08838010145843044
-4.04	1.05	-0.09320512331134367
-4.04	1.06	-0.09805435837861197
-4.04	1.07	-0.10292784462547123
-4.04	1.08	-0.10782561941359824
-4.04	1.0899999999999999	-0.11274771949706267
-4.04	1.1	-0.11769418101996787
-4.029999999999999	0.5	0.1372798335349835
-4.029999999999999	0.51	0.13372959940618206
-4.029999999999999	0.52	0.13015370083482855
-4.029999999999999	0.53	0.1265525692015994
-4.029999999999999	0.54	0.12292658143587906
-4.029999999999999	0.55	0.11927606614066166
-4.029999999999999	0.56	0.11560130899864281
-4.029999999999999	0.5700000000000001	0.11190255755114843
-4.029999999999999	0.58	0.10818002542863787
-4.029999999999999	0.59	0.10443389610063188
-4.029999999999999	0.6	0.10066432620370286
-4.029999999999999	0.61	0.09687144849833744
-4.029999999999999	0.62	0.09305537449881043
-4.029999999999999	0.63	0.08921619681449856
-4.029999999999999	0.64	0.0853539912361671
-4.029999999999999	0.65	0.08146881859654727
-4.029999999999999	0.66	0.07756072643089056
-4.029999999999999	0.67	0.07362975046003664
-4.029999999999999	0.6799999999999999	0.0696759159158114
-4.029999999999999	0.69	0.06569923872619983
-4.029999999999999	0.7	0.06169972657567853
-4.029999999999999	0.71	0.05767737985429348
-4.029999999999999	0.72	0.05363219250749567
-4.029999999999999	0.73	0.04956415279737336
-4.029999999999999	0.74	0.04547324398470969
-4.029999999999999	0.75	0.041359444940236814
-4.029999999999999	0.76	0.03722273069252161
-4.029999999999999	0.77	0.03306307291910223
-4.029999999999999	0.78	0.028880440386761498
-4.029999999999999	0.79	0.024674799346191264
-4.029999999999999	0.8	0.020446113885729835
-4.029999999999999	0.81	0.016194346248354877
-4.029999999999999	0.8200000000000001	0.011919457115670955
-4.029999999999999	0.8300000000000001	0.007621405862233329
-4.029999999999999	0.8400000000000001	0.003300150783202361
-4.029999999999999	0.8500000000000001	-0.001044350701990918
-4.029999999999999	0.86	-0.00541214186756511
-4.029999999999999	0.87	-0.00980326651873838
-4.029999999999999	0.88	-0.014217768846570385
-4.029999999999999	0.89	-0.018655693298560688
-4.029999999999999	0.9	-0.02311708446343855
-4.029999999999999	0.91	-0.027601986968739042
-4.029999999999999	0.9199999999999999	-0.032110445389900134
-4.029999999999999	0.9299999999999999	-0.03664250416974341
-4.029999999999999	0.94	-0.041198207547312064
-4.029999999999999	0.95	-0.045777599495139265
-4.029999999999999	0.96	-0.05038072366411836
-4.029999999999999	0.97	-0.05500762333521704
-4.029999999999999	0.98	-0.059658341377362215
-4.029999999999999	0.99	-0.06433292021087962
-4.029999999999999	1.	-0.06903140177593624
-4.029999999999999	1.01	-0.07375382750548601
-4.029999999999999	1.02	-0.07850023830226655
-4.029999999999999	1.03	-0.08327067451944034
-4.029999999999999	1.04	-0.08806517594450777
-4.029999999999999	1.05	-0.09288378178616385
-4.029999999999999	1.06	-0.09772653066379111
-4.029999999999999	1.07	-0.10259346059931956
-4.029999999999999	1.08	-0.10748460901120509
-4.029999999999999	1.0899999999999999	-0.11240001271030302
-4.029999999999999	1.1	-0.1173397078974343
-4.02	0.5	0.1373528516029086
-4.02	0.51	0.1338052863353433
-4.02	0.52	0.13023211724381045
-4.02	0.53	0.12663377677272006
-4.02	0.54	0.12301064282329026
-4.02	0.55	0.11936304488561238
-4.02	0.56	0.11569126945135619
-4.02	0.5700000000000001	0.11199556479880915
-4.02	0.58	0.1082761452290246
-4.02	0.59	0.10453319482096486
-4.02	0.6	0.10076687076431182
-4.02	0.61	0.09697730632078191
-4.02	0.62	0.09316461345811346
-4.02	0.63	0.08932888519518051
-4.02	0.64	0.08547019769178797
-4.02	0.65	0.0815886121124907
-4.02	0.66	0.0776841762901386
-4.02	0.67	0.07375692621170644
-4.02	0.6799999999999999	0.06980688734624121
-4.02	0.69	0.06583407583238658
-4.02	0.7	0.061838499540886
-4.02	0.71	0.05782015902566207
-4.02	0.72	0.05377904837549935
-4.02	0.73	0.04971515597697874
-4.02	0.74	0.04562846519810636
-4.02	0.75	0.0415189550010149
-4.02	0.76	0.03738660049118512
-4.02	0.77	0.03323137340981132
-4.02	0.78	0.02905324257521039
-4.02	0.79	0.024852174278530332
-4.02	0.8	0.02062813263845081
-4.02	0.81	0.01638107991906385
-4.02	0.8200000000000001	0.012110976814678289
-4.02	0.8300000000000001	0.007817782704896626
-4.02	0.8400000000000001	0.0035014558829636563
-4.02	0.8500000000000001	-0.0008380462399303067
-4.02	0.86	-0.005200766951981318
-4.02	0.87	-0.009586750077579954
-4.02	0.88	-0.013996039831655822
-4.02	0.89	-0.018428680689816165
-4.02	0.9	-0.022884717272715006
-4.02	0.91	-0.027364194243239413
-4.02	0.9199999999999999	-0.0318671562152516
-4.02	0.9299999999999999	-0.03639364767273991
-4.02	0.94	-0.04094371289835518
-4.02	0.95	-0.045517395910402714
-4.02	0.96	-0.05011474040745602
-4.02	0.97	-0.05473578971983939
-4.02	0.98	-0.05938058676729611
-4.02	0.99	-0.06404917402223147
-4.02	1.	-0.06874159347797523
-4.02	1.01	-0.07345788662156105
-4.02	1.02	-0.07819809441057202
-4.02	1.03	-0.08296225725364142
-4.02	1.04	-0.0877504149942412
-4.02	1.05	-0.09256260689742028
-4.02	1.06	-0.09739887163919247
-4.02	1.07	-0.10225924729829959
-4.02	1.08	-0.10714377135010116
-4.02	1.0899999999999999	-0.11205248066236767
-4.02	1.1	-0.11698541149277418
-4.01	0.5	0.13742583916747902
-4.01	0.51	0.13388094031879944
-4.01	0.52	0.13031049822216148
-4.01	0.53	0.12671494639021888
-4.01	0.54	0.12309466370028069
-4.01	0.55	0.11944998053354725
-4.01	0.56	0.11578118419443846
-4.01	0.5700000000000001	0.11208852370175178
-4.01	0.58	0.1083722140304643
-4.01	0.59	0.10463243987210212
-4.01	0.6	0.10086935897237811
-4.01	0.61	0.09708310509697021
-4.01	0.62	0.09327379066963103
-4.01	0.63	0.08944150912111008
-4.01	0.64	0.08558633698246808
-4.01	0.65	0.08170833575214366
-4.01	0.66	0.07780755356249955
-4.01	0.67	0.0738840266684222
-4.01	0.6799999999999999	0.0699377807778251
-4.01	0.69	0.0659688322415336
-4.01	0.7	0.061977189117964904
-4.01	0.71	0.05796285212621615
-4.01	0.72	0.05392581549960059
-4.01	0.73	0.04986606775029156
-4.01	0.74	0.04578359235452675
-4.01	0.75	0.04167836836676367
-4.01	0.76	0.03755037097024135
-4.01	0.77	0.03339957197058134
-4.01	0.78	0.029225940238334996
-4.01	0.79	0.025029442105742303
-4.01	0.8	0.020810041722399388
-4.01	0.81	0.01656770137403075
-4.01	0.8200000000000001	0.012302381768114486
-4.01	0.8300000000000001	0.008014042289716526
-4.01	0.8400000000000001	0.003702641230534775
-4.01	0.8500000000000001	-0.0006318640061542413
-4.01	0.86	-0.004989516722237539
-4.01	0.87	-0.00937036076102908
-4.01	0.88	-0.013774440361113227
-4.01	0.89	-0.01820180002602334
-4.01	0.9	-0.022652484408184827
-4.01	0.91	-0.027126538205713355
-4.01	0.9199999999999999	-0.03162400607079542
-4.01	0.9299999999999999	-0.036144932528511545
-4.01	0.94	-0.04068936190506728
-4.01	0.95	-0.04525733826450702
-4.01	0.96	-0.049848905353072105
-4.01	0.97	-0.054464106550446506
-4.01	0.98	-0.05910298482721005
-4.01	0.99	-0.06376558270788303
-4.01	1.	-0.06845194223900658
-4.01	1.01	-0.07316210496175501
-4.01	1.02	-0.07789611188862958
-4.01	1.03	-0.08265400348381839
-4.01	1.04	-0.08743581964685758
-4.01	1.05	-0.09224159969925214
-4.01	1.06	-0.09707138237375747
-4.01	1.07	-0.10192520580604453
-4.01	1.08	-0.10680310752850039
-4.01	1.0899999999999999	-0.11170512446594139
-4.01	1.1	-0.11663129293303197
-3.9999999999999996	0.5	0.13749879607140067
-3.9999999999999996	0.51	0.13395656118538407
-3.9999999999999996	0.52	0.13038884358446398
-3.9999999999999996	0.53	0.12679607785407365
-3.9999999999999996	0.54	0.12317864385189484
-3.9999999999999996	0.55	0.11953687285427325
-3.9999999999999996	0.56	0.11587105298217766
-3.9999999999999996	0.5700000000000001	0.1121814339984865
-3.9999999999999996	0.58	0.108468231555453
-3.9999999999999996	0.59	0.10473163096030873
-3.9999999999999996	0.6	0.10097179051773991
-3.9999999999999996	0.61	0.0971888445001367
-3.9999999999999996	0.62	0.09338290578983495
-3.9999999999999996	0.63	0.08955406823185601
-3.9999999999999996	0.64	0.08570240873074789
-3.9999999999999996	0.65	0.08182798912090983
-3.9999999999999996	0.66	0.07793085783614706
-3.9999999999999996	0.67	0.07401105140104786
-3.9999999999999996	0.6799999999999999	0.07006859576405194
-3.9999999999999996	0.69	0.0661035074897017
-3.9999999999999996	0.7	0.062115794825506936
-3.9999999999999996	0.71	0.05810545865704897
-3.9999999999999996	0.72	0.054072493363376044
-3.9999999999999996	0.73	0.050016887583362625
-3.9999999999999996	0.74	0.04593862490249679
-3.9999999999999996	0.75	0.04183768446849414
-3.9999999999999996	0.76	0.03771404154320522
-3.9999999999999996	0.77	0.033567667997456564
-3.9999999999999996	0.78	0.029398532754742624
-3.9999999999999996	0.79	0.02520660218903781
-3.9999999999999996	0.8	0.020991840481436312
-3.9999999999999996	0.81	0.016754209939818937
-3.9999999999999996	0.8200000000000001	0.012493671285303907
-3.9999999999999996	0.8300000000000001	0.00821018390884112
-3.9999999999999996	0.8400000000000001	0.0039037061009565715
-3.9999999999999996	0.8500000000000001	-0.0004258047426568556
-3.9999999999999996	0.86	-0.0047783919372860915
-3.9999999999999996	0.87	-0.009154099344915555
-3.9999999999999996	0.88	-0.013552971227566563
-3.9999999999999996	0.89	-0.01797505211651267
-3.9999999999999996	0.9	-0.022420386695795675
-3.9999999999999996	0.91	-0.026889019698631802
-3.9999999999999996	0.9199999999999999	-0.031380995815431335
-3.9999999999999996	0.9299999999999999	-0.03589635961228897
-3.9999999999999996	0.94	-0.04043515545891047
-3.9999999999999996	0.95	-0.044997427465045606
-3.9999999999999996	0.96	-0.0495832194245874
-3.9999999999999996	0.97	-0.0541925747665825
-3.9999999999999996	0.98	-0.05882553651246611
-3.9999999999999996	0.99	-0.06348214723890744
-3.9999999999999996	1.	-0.0681624490457062
-3.9999999999999996	1.01	-0.0728664835282385
-3.9999999999999996	1.02	-0.07759429175399518
-3.9999999999999996	1.03	-0.0823459142428025
-3.9999999999999996	1.04	-0.08712139095035315
-3.9999999999999996	1.05	-0.09192076125471016
-3.9999999999999996	1.06	-0.09674406394547991
-3.9999999999999996	1.07	-0.10159133721537972
-3.9999999999999996	1.08	-0.10646261865394897
-3.9999999999999996	1.0899999999999999	-0.11135794524317916
-3.9999999999999996	1.1	-0.1162773533548605
-3.9899999999999998	0.5	0.13757172215630423
-3.9899999999999998	0.51	0.13403214876275157
-3.9899999999999998	0.52	0.13046715314401353
-3.9899999999999998	0.53	0.12687717096286397
-3.9899999999999998	0.54	0.12326258306166442
-3.9899999999999998	0.55	0.11962372161596586
-3.9899999999999998	0.56	0.11596087556710896
-3.9899999999999998	0.5700000000000001	0.11227429542564647
-3.9899999999999998	0.58	0.10856419752448168
-3.9899999999999998	0.59	0.10483076778971491
-3.9899999999999998	0.6	0.101074165087968
-3.9899999999999998	0.61	0.09729452420111342
-3.9899999999999998	0.62	0.09349195847265766
-3.9899999999999998	0.63	0.08966656216430773
