7.949329422497625e+37, 0.8416413863058645
1.184023198931698e+38, 0.5917873733996026
1.665986192924244e+38, 0.4075740993588264
2.2144406896748822e+38, 0.3028580574455616
3.298327456166197e+38, 0.21295004885071206
4.640929338777942e+38, 0.14666234575123377
6.1687562654147036e+38, 0.10898109866280464
9.18813416655628e+38, 0.07662840632272112
1.2928213462396475e+39, 0.052775295817601243
1.718427322958922e+39, 0.039215994337171683
2.55953390270012e+39, 0.027574131526386908
3.601405906630346e+39, 0.01886007792431014
5.067377498156678e+39, 0.013822212067454863
7.130080689196887e+39, 0.009922335148565357
9.299242848446628e+39, 0.007322294704203116
1.581808405012715e+40, 0.004392413613230248
2.1755929986528633e+40, 0.0030587423797679147
2.9584056279390066e+40, 0.002222173317038486
6.563222902654052e+40, 0.0015164211072498774
2.168734086628815e+41, 0.0012066245197176143
7.586020076603186e+41, 0.0009661644561080739
2.5067044904611124e+42, 0.0007814343565015833
1.1654763800021992e+43, 0.0005928199154506363
4.0767225783991216e+43, 0.00047707093960855173
1.229845794267756e+44, 0.00044601963424098815
2.0064577860014087e+44, 0.0006575237264058863
2.697530652115495e+44, 0.0009021458465719647
3.9083186202020175e+44, 0.0012747067477464067
5.589379339170069e+44, 0.0018272559273768744
7.864566179509912e+44, 0.002545441022859307
1.0573314067622227e+45, 0.0035020961175231237
1.5319151319123768e+45, 0.0049347129503070465
2.1908282358080733e+45, 0.007073770892241198
3.0826166203652054e+45, 0.009899520163486974
4.33741225023376e+45, 0.01407912072590638
6.102979171717027e+45, 0.019657982324693804
8.587229578743525e+45, 0.027447471798924896
1.2082707438980586e+46, 0.0387672051977606
1.7001038311282202e+46, 0.054503845294532255
2.2856609435011876e+46, 0.07474678523639247
3.0037290596567064e+46, 0.09389372917540147
4.031852049908888e+46, 0.12866545691560197
6.836949708649636e+46, 0.2204084296631116
1.1593649950439385e+47, 0.3775673520393648
1.8648426871416554e+47, 0.6144650942399951
2.999606045250583e+47, 0.9746939594455666
