537983.8403443698, 1.0330886876445684
562142.6434840409, 0.797867296162782
635080.1525008052, 0.4589220231595068
688889.9984978577, 0.2523899903085933
778272.8643227746, 0.15182922328036894
844215.3171107953, 0.11775978171392518
953751.5051541551, 0.07084027448723389
1122219.7683836045, 0.040746327422127346
1320445.8412334535, 0.025635790982176117
1618169.2389427146, 0.01653576996743773
2333296.703222387, 0.011266912192856287
3801001.1635676073, 0.01166681034649678
6191929.995653603, 0.015117306076365689
10086815.399732484, 0.01949093999887051
15776891.482434815, 0.025944186488809074
23693440.802351154, 0.036262141650057096
34164428.52926932, 0.052534771668124085
47299823.19902051, 0.07408925763663972
65485458.73500807, 0.10527117541308428
90663030.3392603, 0.15411575550029144
125520767.95490721, 0.225623642941423
166855403.22078982, 0.31582548130843685
204476603.59250546, 0.3952047960449942
294842204.1196607, 0.6433549191979836
424820169.8162625, 1.0219392290727094
