1/10000	3.281228696115795e-186
1/(1000*10^(99/100))	1.328881666148326e-181
1/(1000*10^(49/50))	4.225816033372222e-177
1/(1000*10^(97/100))	1.0609623294791472e-172
1/(1000*10^(24/25))	2.114417109932338e-168
1/(1000*10^(19/20))	3.362526576937374e-164
1/(1000*10^(47/50))	4.289001675613383e-160
1/(1000*10^(93/100))	4.4100389084475995e-156
1/(1000*10^(23/25))	3.6732881099451584e-152
1/(1000*10^(91/100))	2.4904400051307228e-148
1/(1000*10^(9/10))	1.3808307496279731e-144
1/(1000*10^(89/100))	6.289795539938859e-141
1/(1000*10^(22/25))	2.364326739205378e-137
1/(1000*10^(87/100))	7.366348951424244e-134
1/(1000*10^(43/50))	1.9104101907525753e-130
1/(1000*10^(17/20))	4.14136948939307e-127
1/(1000*10^(21/25))	7.534883474638629e-124
1/(1000*10^(83/100))	1.1551972831718541e-120
1/(1000*10^(41/50))	1.4982188677438061e-117
1/(1000*10^(81/100))	1.6500144650146642e-114
1/(1000*10^(4/5))	1.548851854150012e-111
1/(1000*10^(79/100))	1.2437156761408112e-108
1/(1000*10^(39/50))	8.573634090101615e-106
1/(1000*10^(77/100))	5.091546969522752e-103
1/(1000*10^(19/25))	2.6136629222528704e-100
1/(1000*10^(3/4))	1.1636031543194428e-97
1/(1000*10^(37/50))	4.507371784388642e-95
1/(1000*10^(73/100))	1.5239850140183472e-92
1/(1000*10^(18/25))	4.511502086860636e-90
1/(1000*10^(71/100))	1.1728933026365645e-87
1/(1000*10^(7/10))	2.6858178025405674e-85
1/(1000*10^(69/100))	5.432877126106217e-83
1/(1000*10^(17/25))	9.735192542105959e-81
1/(1000*10^(67/100))	1.549596393922381e-78
1/(1000*10^(33/50))	2.1969647020992225e-76
1/(1000*10^(13/20))	2.7816468802938225e-74
1/(1000*10^(16/25))	3.153360063208017e-72
1/(1000*10^(63/100))	3.208710028403528e-70
1/(1000*10^(31/50))	2.937923898701542e-68
1/(1000*10^(61/100))	2.4263155667779164e-66
1/(1000*10^(3/5))	1.8116339625515697e-64
1/(1000*10^(59/100))	1.2257632337303813e-62
1/(1000*10^(29/50))	7.532333546564843e-61
1/(1000*10^(57/100))	4.212995531095461e-59
